Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.18.0.7-172.18.0.3-55552-3306-6,172.18.0.7,55552,172.18.0.3,3306,6,25/01/2023 02:15:39 PM,2094581,13,12,555.0,1479.0,432.0,0.0,42.6923076923077,118.91059990274529,1316.0,0.0,123.25000000000001,376.43304970351755,971.0772703466708,11.935561336610998,87274.20833333334,425476.31390651636,2084819.0,4.0,2094581.0,174548.4166666667,601580.5213273173,2084819.0,69.0,2094522.0,190411.09090909088,628332.1474378745,2084900.0,65.0,0,0,0,0,424,392,6.206491895037719,5.729069441573279,0.0,1316.0,78.23076923076923,266.47751240092407,71010.26461538463,0,2,0,11,24,0,0,0,0.0,81.36,42.69230769230769,123.25,0,0,0,0,5,239632,0,22,0,59,64240,507,5,32,0,0,0,0,1.6746561407267995E15,1067277.930610382,1.674656141820162E15,1.674656139725661E15,Benign
172.18.0.7-172.18.0.3-55548-3306-6,172.18.0.7,55548,172.18.0.3,3306,6,25/01/2023 02:15:31 PM,2095384,13,12,555.0,1479.0,432.0,0.0,42.6923076923077,118.91059990274529,1316.0,0.0,123.25000000000001,376.43304970351755,970.7051308972484,11.930987351244449,87307.66666666666,425794.81396995677,2086348.0,3.0,2095384.0,174615.3333333333,602040.9208416641,2086348.0,72.0,2095311.0,190482.81818181815,628809.8138014097,2086412.0,40.0,0,0,0,0,424,392,6.204113422647113,5.726873928597335,0.0,1316.0,78.23076923076923,266.47751240092407,71010.26461538463,0,2,0,11,24,0,0,0,0.0,81.36,42.69230769230769,123.25,0,0,0,0,5,255881,0,22,0,59,64240,507,5,32,0,0,0,0,1.6746561325647038E15,1067780.9560078597,1.67465613365862E15,1.674656131563308E15,Benign
172.18.0.7-172.18.0.3-55560-3306-6,172.18.0.7,55560,172.18.0.3,3306,6,25/01/2023 02:33:48 PM,272,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7352.941176470588,272.0,0.0,272.0,272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3676.470588235294,3676.470588235294,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,507,0,32,0,0,0,0,0,0,0,0,Benign
172.18.0.7-172.18.0.3-55556-3306-6,172.18.0.7,55556,172.18.0.3,3306,6,25/01/2023 02:33:48 PM,260,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7692.307692307693,260.0,0.0,260.0,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3846.1538461538466,3846.1538461538466,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,507,0,32,0,0,0,0,0,0,0,0,Benign
172.18.0.7-172.18.0.3-55564-3306-6,172.18.0.7,55564,172.18.0.3,3306,6,25/01/2023 02:33:48 PM,353,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5665.7223796033995,353.0,0.0,353.0,353.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2832.8611898016998,2832.8611898016998,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,507,0,32,0,0,0,0,0,0,0,0,Benign
172.18.0.7-172.18.0.3-55552-3306-6,172.18.0.7,55552,172.18.0.3,3306,6,25/01/2023 02:33:48 PM,343,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5830.903790087464,343.0,0.0,343.0,343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2915.451895043732,2915.451895043732,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,507,0,32,0,0,0,0,0,0,0,0,Benign
172.18.0.7-172.18.0.3-55544-3306-6,172.18.0.7,55544,172.18.0.3,3306,6,25/01/2023 02:15:23 PM,2084721,13,12,555.0,1479.0,432.0,0.0,42.6923076923077,118.91059990274529,1316.0,0.0,123.25000000000001,376.43304970351755,975.6701256427119,11.99201236040698,86863.37499999999,423873.87352185143,2076887.0,4.0,2084721.0,173726.75,599340.7968529977,2076887.0,124.0,2084494.0,189499.4545454546,625997.9256996565,2076952.0,73.0,0,0,0,0,424,392,6.235846427411629,5.7561659329953505,0.0,1316.0,78.23076923076923,266.47751240092407,71010.26461538463,0,2,0,11,24,0,0,0,0.0,81.36,42.69230769230769,123.25,0,0,0,0,5,286842,0,22,0,59,64240,507,5,32,0,0,0,0,1.6746561244085808E15,1062798.3572027276,1.674656125496764E15,1.674656123412131E15,Benign
172.18.0.7-172.18.0.3-55540-3306-6,172.18.0.7,55540,172.18.0.3,3306,6,25/01/2023 02:15:15 PM,2134644,13,12,555.0,1479.0,432.0,0.0,42.6923076923077,118.91059990274529,1316.0,0.0,123.25000000000001,376.43304970351755,952.8520914962869,11.711554713572848,88943.50000000003,427719.18975217943,2096795.0,4.0,2134644.0,177887.0,604366.5701021946,2096795.0,52.0,2134594.0,194053.99999999997,631237.5436382091,2097097.0,80.0,0,0,0,0,424,392,6.090008451057881,5.621546262514967,0.0,1316.0,78.23076923076923,266.47751240092407,71010.26461538463,0,2,0,11,24,0,0,0,0.0,81.36,42.69230769230769,123.25,0,0,0,0,5,54746,0,22,0,59,64240,507,5,32,0,0,0,0,1.6746561162599612E15,1080137.6985266935,1.674656117381507E15,1.674656115246951E15,Benign
172.18.0.7-172.18.0.3-55536-3306-6,172.18.0.7,55536,172.18.0.3,3306,6,25/01/2023 02:15:07 PM,2097572,13,11,555.0,1479.0,432.0,0.0,42.6923076923077,118.91059990274529,1316.0,0.0,134.45454545454547,392.70201518106927,969.6925778948232,11.441800329142456,91198.78260869566,435281.35041685775,2087964.0,4.0,2097572.0,174797.6666666667,602493.5234528302,2087964.0,46.0,2097523.0,209752.29999999996,659960.2346892745,2088025.0,66.0,0,0,0,0,424,360,6.197641844952164,5.244158484190293,0.0,1316.0,81.36,271.4844808333127,73703.82333333335,0,2,0,11,23,0,0,0,0.0,84.75,42.69230769230769,134.45454545454547,0,0,0,0,5,226907,0,23,0,61,64240,507,5,32,0,0,0,0,1.6746561080347585E15,1066193.2261002723,1.674656109180127E15,1.674656107082723E15,Benign
172.18.0.7-172.18.0.3-55532-3306-6,172.18.0.7,55532,172.18.0.3,3306,6,25/01/2023 02:14:58 PM,2108073,13,12,555.0,1479.0,432.0,0.0,42.6923076923077,118.91059990274529,1316.0,0.0,123.25000000000001,376.43304970351755,964.8622225131672,11.859171859798023,87836.375,425708.17685631965,2086418.0,7.0,2108073.0,175672.75000000003,601745.1402021721,2086418.0,41.0,2108030.0,191639.09090909088,628488.6348993838,2086553.0,65.0,0,0,0,0,424,392,6.166769367094973,5.692402492703051,0.0,1316.0,78.23076923076923,266.47751240092407,71010.26461538463,0,2,0,11,24,0,0,0,0.0,81.36,42.69230769230769,123.25,0,0,0,0,5,96875,0,22,0,59,64240,507,5,32,0,0,0,0,1.6746560999285362E15,1071100.964739192,1.674656101032071E15,1.674656098924107E15,Benign
172.18.0.7-172.18.0.3-55528-3306-6,172.18.0.7,55528,172.18.0.3,3306,6,25/01/2023 02:14:50 PM,2098274,13,12,555.0,1479.0,432.0,0.0,42.6923076923077,118.91059990274529,1316.0,0.0,123.25000000000001,376.43304970351755,969.3681568756035,11.914554533869266,87428.08333333334,426256.6634598288,2088633.0,4.0,2098274.0,174856.1666666667,602685.795451846,2088633.0,44.0,2098229.0,190748.09090909094,629484.5070626369,2088708.0,64.0,0,0,0,0,424,392,6.195568357612018,5.718986176257248,0.0,1316.0,78.23076923076923,266.47751240092407,71010.26461538463,0,2,0,11,24,0,0,0,0.0,81.36,42.69230769230769,123.25,0,0,0,0,5,221616,0,22,0,59,64240,507,5,32,0,0,0,0,1.674656091765681E15,1069202.7562140534,1.674656092861746E15,1.674656090763532E15,Benign
172.18.0.7-172.18.0.3-55544-3306-6,172.18.0.7,55544,172.18.0.3,3306,6,25/01/2023 02:33:48 PM,273,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7326.007326007325,273.0,0.0,273.0,273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3663.0036630036625,3663.0036630036625,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,507,0,32,0,0,0,0,0,0,0,0,Benign
172.18.0.7-172.18.0.3-55540-3306-6,172.18.0.7,55540,172.18.0.3,3306,6,25/01/2023 02:33:48 PM,212,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9433.962264150943,212.0,0.0,212.0,212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4716.981132075472,4716.981132075472,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,507,0,32,0,0,0,0,0,0,0,0,Benign
172.18.0.7-172.18.0.3-55528-3306-6,172.18.0.7,55528,172.18.0.3,3306,6,25/01/2023 02:33:48 PM,211,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9478.67298578199,211.0,0.0,211.0,211.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4739.336492890995,4739.336492890995,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,507,0,32,0,0,0,0,0,0,0,0,Benign
172.18.0.7-172.18.0.3-55548-3306-6,172.18.0.7,55548,172.18.0.3,3306,6,25/01/2023 02:33:48 PM,898,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.1714922048996,898.0,0.0,898.0,898.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1113.5857461024498,1113.5857461024498,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,507,0,32,0,0,0,0,0,0,0,0,Benign
