Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.18.0.2-172.18.0.7-45570-5000-6,172.18.0.2,45570,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,784,5,5,180.0,0.0,127.0,0.0,36.0,52.7683617331446,0.0,0.0,0.0,0.0,229591.83673469388,12755.102040816328,87.11111111111111,170.841625814996,533.0,2.0,249.0,62.25,47.58413601191052,110.0,12.0,746.0,186.5,241.6919527001261,533.0,12.0,0,0,0,0,168,168,6377.551020408164,6377.551020408164,0.0,127.0,16.363636363636363,38.30475878340113,1467.2545454545457,1,2,0,3,9,0,0,0,1.0,18.0,36.0,0.0,0,0,0,0,0,0,0,18,0,0,64240,509,3,32,0,0,0,0,1.6746615031910755E15,75.99908282524058,1.674661503191146E15,1.674661503190956E15,Attack
172.18.0.2-172.18.0.7-45572-5000-6,172.18.0.2,45572,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,870,5,5,175.0,0.0,122.0,0.0,35.0,50.61620293937505,0.0,0.0,0.0,0.0,201149.4252873563,11494.252873563219,96.66666666666667,207.90021645010378,640.0,1.0,229.0,57.25,53.41894170922271,135.0,14.0,842.0,210.5,293.660234511473,640.0,13.0,0,0,0,0,168,168,5747.126436781609,5747.126436781609,0.0,122.0,15.90909090909091,36.86313753725948,1358.8909090909092,1,2,0,3,9,0,0,0,1.0,17.5,35.0,0.0,0,0,0,0,0,0,0,17,0,0,64240,509,3,32,0,0,0,0,1.6746615031924452E15,84.52222179511456,1.674661503192519E15,1.674661503192309E15,Attack
172.18.0.2-172.18.0.7-45574-5000-6,172.18.0.2,45574,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1726,5,5,175.0,0.0,123.0,0.0,35.0,51.122402134485036,0.0,0.0,0.0,0.0,101390.49826187716,5793.742757821552,191.77777777777777,469.0169980335941,1434.0,2.0,290.0,72.5,72.26110064665959,177.0,14.0,1689.0,422.25,680.0536130825765,1434.0,13.0,0,0,0,0,168,168,2896.871378910776,2896.871378910776,0.0,123.0,15.90909090909091,37.141498476648856,1379.490909090909,1,2,0,3,9,0,0,0,1.0,17.5,35.0,0.0,0,0,0,0,0,0,0,17,0,0,64240,509,3,32,0,0,0,0,1.6746615031939958E15,108.02530602165137,1.674661503194084E15,1.674661503193821E15,Attack
172.18.0.2-172.18.0.7-45576-5000-6,172.18.0.2,45576,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1776,5,5,188.0,0.0,135.0,0.0,37.6,56.22543908232287,0.0,0.0,0.0,0.0,105855.85585585586,5630.630630630631,197.33333333333334,522.0304109915437,1587.0,1.0,187.0,46.75,39.21203046685205,101.0,11.0,1749.0,437.25,768.2045626003533,1587.0,12.0,0,0,0,0,168,168,2815.3153153153153,2815.3153153153153,0.0,135.0,17.09090909090909,40.62131102132117,1650.0909090909088,1,2,0,3,9,0,0,0,1.0,18.8,37.6,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.6746615031956185E15,65.53513385842186,1.674661503195677E15,1.674661503195512E15,Attack
172.18.0.2-172.18.0.7-45578-5000-6,172.18.0.2,45578,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,3962,5,5,188.0,0.0,135.0,0.0,37.6,56.22543908232287,0.0,0.0,0.0,0.0,47450.78243311458,2523.9777889954566,440.22222222222223,1221.1237424783963,3695.0,3.0,264.0,66.0,43.073580456392676,125.0,25.0,3917.0,979.25,1811.4019202448326,3695.0,24.0,0,0,0,0,168,168,1261.9888944977283,1261.9888944977283,0.0,135.0,17.09090909090909,40.62131102132117,1650.0909090909088,1,2,0,3,9,0,0,0,1.0,18.8,37.6,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.6746615031972178E15,91.03784643831918,1.674661503197305E15,1.674661503197068E15,Attack
172.18.0.2-172.18.0.7-45580-5000-6,172.18.0.2,45580,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,2726,5,5,176.0,0.0,122.0,0.0,35.2,50.544040202579765,0.0,0.0,0.0,0.0,64563.46294937637,3668.378576669112,302.8888888888889,829.6117231037126,2514.0,4.0,206.0,51.5,30.686587732536616,90.0,17.0,2687.0,671.75,1228.8423753001578,2514.0,19.0,0,0,0,0,168,168,1834.189288334556,1834.189288334556,0.0,122.0,16.0,36.87546609874918,1359.7999999999997,1,2,0,3,9,0,0,0,1.0,17.6,35.2,0.0,0,0,0,0,0,0,0,17,0,0,64240,509,3,32,0,0,0,0,1.6746615031987602E15,70.85824124392688,1.674661503198826E15,1.674661503198643E15,Attack
172.18.0.2-172.18.0.7-45582-5000-6,172.18.0.2,45582,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1594,5,5,187.0,0.0,134.0,0.0,37.4,55.79247261055921,0.0,0.0,0.0,0.0,117314.93099121707,6273.525721455459,177.11111111111111,451.34810414037537,1378.0,1.0,215.0,53.75,34.56756668709365,100.0,18.0,1561.0,390.25,660.2809376823374,1378.0,15.0,0,0,0,0,168,168,3136.7628607277293,3136.7628607277293,0.0,134.0,16.999999999999996,40.331129416370175,1626.5999999999997,1,2,0,3,9,0,0,0,1.0,18.7,37.4,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.674661503200139E15,73.2793228120028,1.674661503200209E15,1.674661503200021E15,Attack
172.18.0.2-172.18.0.7-45584-5000-6,172.18.0.2,45584,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,2958,5,5,182.0,0.0,128.0,0.0,36.4,53.125323528426634,0.0,0.0,0.0,0.0,61528.05949966193,3380.6626098715346,328.6666666666667,927.4824796188875,2801.0,1.0,155.0,38.75,32.159757461772,84.0,9.0,2936.0,734.0,1378.5622945663356,2801.0,10.0,0,0,0,0,168,168,1690.3313049357673,1690.3313049357673,0.0,128.0,16.545454545454543,38.60405065887163,1490.2727272727273,1,2,0,3,9,0,0,0,1.0,18.2,36.4,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.674661503201618E15,56.17619386309867,1.674661503201668E15,1.674661503201528E15,Attack
172.18.0.2-172.18.0.7-45586-5000-6,172.18.0.2,45586,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,2058,5,5,143.0,0.0,90.0,0.0,28.6,37.078295537955896,0.0,0.0,0.0,0.0,69484.9368318756,4859.086491739553,228.66666666666666,623.1933889251394,1889.0,1.0,168.0,42.0,33.29664647778612,87.0,11.0,2029.0,507.25,922.1693174249509,1889.0,10.0,0,0,0,0,168,168,2429.5432458697765,2429.5432458697765,0.0,90.0,13.0,27.802877548915685,772.9999999999999,1,2,0,3,9,0,0,0,1.0,14.3,28.6,0.0,0,0,0,0,0,0,0,14,0,0,64240,509,3,32,0,0,0,0,1.6746615032031242E15,58.65572497566316,1.674661503203176E15,1.674661503203027E15,Attack
172.18.0.2-172.18.0.7-45588-5000-6,172.18.0.2,45588,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,548,5,5,180.0,0.0,127.0,0.0,36.0,52.7683617331446,0.0,0.0,0.0,0.0,328467.15328467154,18248.17518248175,60.888888888888886,122.37181501927276,379.0,2.0,167.0,41.75,33.78732503962593,90.0,12.0,525.0,131.25,170.5078199575218,379.0,12.0,0,0,0,0,168,168,9124.087591240876,9124.087591240876,0.0,127.0,16.363636363636363,38.30475878340113,1467.2545454545457,1,2,0,3,9,0,0,0,1.0,18.0,36.0,0.0,0,0,0,0,0,0,0,18,0,0,64240,509,3,32,0,0,0,0,1.674661503205191E15,59.98389830242409,1.674661503205245E15,1.674661503205094E15,Attack
172.18.0.2-172.18.0.7-45590-5000-6,172.18.0.2,45590,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1142,5,5,136.0,0.0,82.0,0.0,27.2,33.74462920228936,0.0,0.0,0.0,0.0,119089.3169877408,8756.567425569177,126.88888888888889,299.3736980950583,916.0,1.0,225.0,56.25,60.85707299347656,146.0,11.0,1118.0,279.5,429.8662582711046,916.0,10.0,0,0,0,0,168,168,4378.283712784589,4378.283712784589,0.0,82.0,12.363636363636363,25.636976137106057,657.2545454545453,1,2,0,3,9,0,0,0,1.0,13.6,27.2,0.0,0,0,0,0,0,0,0,13,0,0,64240,509,3,32,0,0,0,0,1.6746615032064338E15,87.3058568986613,1.674661503206505E15,1.674661503206295E15,Attack
172.18.0.2-172.18.0.7-45592-5000-6,172.18.0.2,45592,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1172,5,5,140.0,0.0,87.0,0.0,28.0,35.83992187491485,0.0,0.0,0.0,0.0,119453.92491467576,8532.423208191125,130.22222222222223,317.8300559173793,974.0,1.0,197.0,49.25,34.94161797436785,98.0,15.0,1145.0,286.25,460.73302102917114,974.0,12.0,0,0,0,0,168,168,4266.2116040955625,4266.2116040955625,0.0,87.0,12.727272727272727,26.97439863682195,727.6181818181818,1,2,0,3,9,0,0,0,1.0,14.0,28.0,0.0,0,0,0,0,0,0,0,14,0,0,64240,509,3,32,0,0,0,0,1.6746615032077562E15,70.05792299522419,1.674661503207821E15,1.674661503207645E15,Attack
172.18.0.2-172.18.0.7-45594-5000-6,172.18.0.2,45594,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,798,5,5,132.0,0.0,79.0,0.0,26.4,32.57759966602819,0.0,0.0,0.0,0.0,165413.53383458647,12531.328320802006,88.66666666666666,175.1620678114985,546.0,1.0,251.0,62.75,46.485660871570566,103.0,14.0,721.0,180.25,249.45590792763358,546.0,12.0,0,0,0,0,168,168,6265.664160401003,6265.664160401003,0.0,79.0,12.0,24.791127445116327,614.6,1,2,0,3,9,0,0,0,1.0,13.2,26.4,0.0,0,0,0,0,0,0,0,13,0,0,64240,509,3,32,0,0,0,0,1.674661503208979E15,83.26824854215307,1.674661503209049E15,1.674661503208826E15,Attack
172.18.0.2-172.18.0.7-45596-5000-6,172.18.0.2,45596,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1439,5,5,136.0,0.0,82.0,0.0,27.2,33.74462920228936,0.0,0.0,0.0,0.0,94510.0764419736,6949.270326615706,159.88888888888889,374.1027413841164,1147.0,1.0,291.0,72.75,71.21504990753944,176.0,14.0,1405.0,351.25,537.6643159692362,1147.0,13.0,0,0,0,0,168,168,3474.635163307853,3474.635163307853,0.0,82.0,12.363636363636363,25.636976137106057,657.2545454545453,1,2,0,3,9,0,0,0,1.0,13.6,27.2,0.0,0,0,0,0,0,0,0,13,0,0,64240,509,3,32,0,0,0,0,1.6746615032104805E15,107.81074515480049,1.674661503210572E15,1.674661503210307E15,Attack
172.18.0.2-172.18.0.7-45598-5000-6,172.18.0.2,45598,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,2081,5,5,187.0,0.0,134.0,0.0,37.4,55.79247261055921,0.0,0.0,0.0,0.0,89860.64392119173,4805.3820278712155,231.22222222222223,605.1199835110756,1842.0,2.0,237.0,59.25,42.7346463656832,120.0,21.0,2048.0,512.0,888.4364543023509,1842.0,19.0,0,0,0,0,168,168,2402.6910139356078,2402.6910139356078,0.0,134.0,16.999999999999996,40.331129416370175,1626.5999999999997,1,2,0,3,9,0,0,0,1.0,18.7,37.4,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.6746615032119788E15,83.10769810388797,1.674661503212057E15,1.674661503211845E15,Attack
172.18.0.2-172.18.0.7-45600-5000-6,172.18.0.2,45600,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1684,5,5,180.0,0.0,128.0,0.0,36.0,53.27757501988994,0.0,0.0,0.0,0.0,106888.36104513064,5938.242280285036,187.11111111111111,477.0561928233519,1456.0,2.0,226.0,56.5,42.75121830622686,112.0,14.0,1644.0,411.0,699.0216973265804,1456.0,13.0,0,0,0,0,168,168,2969.121140142518,2969.121140142518,0.0,128.0,16.363636363636363,38.58567798360611,1488.8545454545454,1,2,0,3,9,0,0,0,1.0,18.0,36.0,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.6746615032135448E15,77.25666869042993,1.674661503213613E15,1.674661503213416E15,Attack
172.18.0.2-172.18.0.7-45602-5000-6,172.18.0.2,45602,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1355,5,5,178.0,0.0,124.0,0.0,35.6,51.40330728659393,0.0,0.0,0.0,0.0,131365.31365313652,7380.073800738007,150.55555555555554,389.32798226916304,1187.0,2.0,166.0,41.5,26.962937525425527,75.0,12.0,1325.0,331.25,571.7624069489004,1187.0,12.0,0,0,0,0,168,168,3690.0369003690034,3690.0369003690034,0.0,124.0,16.181818181818183,37.450816230939964,1402.5636363636363,1,2,0,3,9,0,0,0,1.0,17.8,35.6,0.0,0,0,0,0,0,0,0,17,0,0,64240,509,3,32,0,0,0,0,1.6746615032148692E15,55.75026225114487,1.674661503214922E15,1.674661503214777E15,Attack
172.18.0.2-172.18.0.7-45604-5000-6,172.18.0.2,45604,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,728,5,5,150.0,0.0,96.0,0.0,30.0,39.515819616958474,0.0,0.0,0.0,0.0,206043.95604395604,13736.263736263736,80.88888888888889,180.7694971811094,558.0,2.0,168.0,42.0,31.506613062445584,85.0,12.0,700.0,175.0,258.54077692567824,558.0,11.0,0,0,0,0,168,168,6868.131868131868,6868.131868131868,0.0,96.0,13.636363636363638,29.49668702506343,870.0545454545454,1,2,0,3,9,0,0,0,1.0,15.0,30.0,0.0,0,0,0,0,0,0,0,15,0,0,64240,509,3,32,0,0,0,0,1.6746615032162628E15,58.962020539254155,1.674661503216315E15,1.674661503216166E15,Attack
172.18.0.2-172.18.0.7-45606-5000-6,172.18.0.2,45606,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,965,5,5,177.0,0.0,124.0,0.0,35.4,51.476208096556604,0.0,0.0,0.0,0.0,183419.68911917097,10362.694300518135,107.22222222222223,244.4523357312105,750.0,1.0,214.0,53.5,53.854742904718556,132.0,11.0,940.0,235.0,349.32888037874375,750.0,10.0,0,0,0,0,168,168,5181.347150259067,5181.347150259067,0.0,124.0,16.090909090909093,37.4391627723018,1401.6909090909091,1,2,0,3,9,0,0,0,1.0,17.7,35.4,0.0,0,0,0,0,0,0,0,17,0,0,64240,509,3,32,0,0,0,0,1.6746615032180912E15,80.04194631343529,1.674661503218158E15,1.674661503217963E15,Attack
172.18.0.2-172.18.0.7-45608-5000-6,172.18.0.2,45608,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,858,5,5,181.0,0.0,127.0,0.0,36.2,52.69440197971697,0.0,0.0,0.0,0.0,210955.71095571094,11655.011655011655,95.33333333333333,197.9791655705216,611.0,2.0,245.0,61.25,54.377538254932674,139.0,14.0,826.0,206.5,278.0845195259887,611.0,14.0,0,0,0,0,168,168,5827.505827505827,5827.505827505827,0.0,127.0,16.454545454545457,38.3154371927651,1468.0727272727272,1,2,0,3,9,0,0,0,1.0,18.1,36.2,0.0,0,0,0,0,0,0,0,18,0,0,64240,509,3,32,0,0,0,0,1.6746615032193792E15,88.9187029768614,1.674661503219457E15,1.674661503219236E15,Attack
172.18.0.2-172.18.0.7-45610-5000-6,172.18.0.2,45610,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,691,5,5,189.0,0.0,135.0,0.0,37.8,56.1489091612651,0.0,0.0,0.0,0.0,273516.64254703326,14471.78002894356,76.77777777777777,164.64642250727601,508.0,1.0,182.0,45.5,38.72552990814544,102.0,14.0,670.0,167.5,231.99497120986624,508.0,12.0,0,0,0,0,168,168,7235.89001447178,7235.89001447178,0.0,135.0,17.18181818181818,40.629590649717805,1650.7636363636364,1,2,0,3,9,0,0,0,1.0,18.9,37.8,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.674661503220451E15,66.37833836850311,1.674661503220511E15,1.674661503220345E15,Attack
172.18.0.2-172.18.0.7-45612-5000-6,172.18.0.2,45612,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1323,5,5,181.0,0.0,128.0,0.0,36.2,53.19962405882207,0.0,0.0,0.0,0.0,136810.27966742252,7558.578987150416,147.0,362.03970776697963,1106.0,2.0,215.0,53.75,55.8174106648932,135.0,10.0,1296.0,324.0,525.3830348739225,1106.0,10.0,0,0,0,0,168,168,3779.289493575208,3779.289493575208,0.0,128.0,16.454545454545457,38.59368766097284,1489.4727272727273,1,2,0,3,9,0,0,0,1.0,18.1,36.2,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.6746615032216085E15,81.50609213767738,1.674661503221674E15,1.674661503221477E15,Attack
172.18.0.2-172.18.0.7-45614-5000-6,172.18.0.2,45614,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,549,5,5,144.0,0.0,90.0,0.0,28.8,37.02296584553971,0.0,0.0,0.0,0.0,262295.08196721313,18214.936247723133,61.0,101.0061879292551,288.0,1.0,260.0,65.0,74.61456515542615,174.0,10.0,518.0,129.5,136.23142075160195,288.0,9.0,0,0,0,0,168,168,9107.468123861567,9107.468123861567,0.0,90.0,13.090909090909092,27.82967676942923,774.490909090909,1,2,0,3,9,0,0,0,1.0,14.4,28.8,0.0,0,0,0,0,0,0,0,14,0,0,64240,509,3,32,0,0,0,0,1.6746615032229662E15,100.16670863540045,1.674661503223043E15,1.674661503222805E15,Attack
172.18.0.2-172.18.0.7-45616-5000-6,172.18.0.2,45616,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1096,5,5,189.0,0.0,135.0,0.0,37.8,56.1489091612651,0.0,0.0,0.0,0.0,172445.25547445257,9124.087591240876,121.77777777777777,237.6340557336941,712.0,2.0,382.0,95.5,120.55565796206608,275.0,15.0,1066.0,266.5,324.39636249501933,712.0,14.0,0,0,0,0,168,168,4562.043795620438,4562.043795620438,0.0,135.0,17.18181818181818,40.629590649717805,1650.7636363636364,1,2,0,3,9,0,0,0,1.0,18.9,37.8,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.674661503224155E15,155.10665221552534,1.674661503224274E15,1.674661503223911E15,Attack
172.18.0.2-172.18.0.7-45618-5000-6,172.18.0.2,45618,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,843,5,5,195.0,0.0,142.0,0.0,39.0,59.262129560116215,0.0,0.0,0.0,0.0,231316.72597864768,11862.396204033215,93.66666666666667,204.63809518269076,629.0,1.0,213.0,53.25,52.372861929310936,129.0,11.0,816.0,204.0,290.4054636767933,629.0,10.0,0,0,0,0,168,168,5931.198102016608,5931.198102016608,0.0,142.0,17.727272727272723,42.656982802563306,1819.6181818181817,1,2,0,3,9,0,0,0,1.0,19.5,39.0,0.0,0,0,0,0,0,0,0,19,0,0,64240,508,3,32,0,0,0,0,1.6746615032255315E15,78.73937617303713,1.674661503225597E15,1.674661503225404E15,Attack
172.18.0.2-172.18.0.7-45620-5000-6,172.18.0.2,45620,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1111,5,5,136.0,0.0,82.0,0.0,27.2,33.74462920228936,0.0,0.0,0.0,0.0,122412.24122412241,9000.900090009001,123.44444444444444,284.8688782190462,878.0,2.0,168.0,42.0,40.340219797781636,101.0,10.0,1092.0,273.0,405.1954261012004,878.0,23.0,0,0,0,0,168,168,4500.450045004501,4500.450045004501,0.0,82.0,12.363636363636363,25.636976137106057,657.2545454545453,1,2,0,3,9,0,0,0,1.0,13.6,27.2,0.0,0,0,0,0,0,0,0,13,0,0,64240,509,3,32,0,0,0,0,1.6746615032266085E15,74.51057904008591,1.674661503226712E15,1.674661503226499E15,Attack
172.18.0.2-172.18.0.7-45622-5000-6,172.18.0.2,45622,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1107,5,5,184.0,0.0,131.0,0.0,36.8,54.49495389483323,0.0,0.0,0.0,0.0,166214.9954832882,9033.42366757001,123.0,279.8035024798653,860.0,2.0,245.0,61.25,56.7824796922431,143.0,14.0,1075.0,268.75,400.443400078796,860.0,13.0,0,0,0,0,168,168,4516.711833785005,4516.711833785005,0.0,131.0,16.727272727272727,39.4616038931286,1557.2181818181818,1,2,0,3,9,0,0,0,1.0,18.4,36.8,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.6746615032281892E15,89.42261344113612,1.674661503228265E15,1.674661503228044E15,Attack
172.18.0.2-172.18.0.7-45624-5000-6,172.18.0.2,45624,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1155,5,5,189.0,0.0,135.0,0.0,37.8,56.1489091612651,0.0,0.0,0.0,0.0,163636.36363636365,8658.008658008657,128.33333333333331,295.0059321437452,906.0,2.0,247.0,61.75,58.35166378661937,145.0,13.0,1120.0,280.0,423.410754075362,906.0,13.0,0,0,0,0,168,168,4329.004329004329,4329.004329004329,0.0,135.0,17.18181818181818,40.629590649717805,1650.7636363636364,1,2,0,3,9,0,0,0,1.0,18.9,37.8,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.6746615032295995E15,90.25438365997115,1.674661503229675E15,1.674661503229452E15,Attack
172.18.0.2-172.18.0.7-45626-5000-6,172.18.0.2,45626,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,961,5,5,188.0,0.0,135.0,0.0,37.6,56.22543908232287,0.0,0.0,0.0,0.0,195629.55254942767,10405.827263267429,106.77777777777777,236.23017259538298,728.0,2.0,217.0,54.25,52.82912706705144,130.0,10.0,932.0,233.0,335.431065943511,728.0,24.0,0,0,0,0,168,168,5202.913631633714,5202.913631633714,0.0,135.0,17.09090909090909,40.62131102132117,1650.0909090909088,1,2,0,3,9,0,0,0,1.0,18.8,37.6,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.674661503231062E15,82.27051702299043,1.674661503231136E15,1.67466150323093E15,Attack
172.18.0.2-172.18.0.7-45628-5000-6,172.18.0.2,45628,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,1325,5,5,140.0,0.0,87.0,0.0,28.0,35.83992187491485,0.0,0.0,0.0,0.0,105660.37735849057,7547.169811320755,147.22222222222223,359.0737312091271,1101.0,2.0,222.0,55.5,36.492008257516694,105.0,19.0,1291.0,322.75,521.1924628516161,1101.0,17.0,0,0,0,0,168,168,3773.5849056603774,3773.5849056603774,0.0,87.0,12.727272727272727,26.97439863682195,727.6181818181818,1,2,0,3,9,0,0,0,1.0,14.0,28.0,0.0,0,0,0,0,0,0,0,14,0,0,64240,509,3,32,0,0,0,0,1.6746615032325635E15,76.3093606760384,1.674661503232636E15,1.674661503232441E15,Attack
172.18.0.2-172.18.0.7-45630-5000-6,172.18.0.2,45630,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,2016,5,5,173.0,0.0,119.0,0.0,34.6,49.25748674059609,0.0,0.0,0.0,0.0,85813.49206349207,4960.31746031746,224.0,618.0260916822201,1871.0,1.0,144.0,36.0,27.543904346818127,73.0,9.0,1992.0,498.0,916.0520363676582,1871.0,8.0,0,0,0,0,168,168,2480.15873015873,2480.15873015873,0.0,119.0,15.727272727272728,36.01413863773756,1297.0181818181816,1,2,0,3,9,0,0,0,1.0,17.3,34.6,0.0,0,0,0,0,0,0,0,17,0,0,64240,509,3,32,0,0,0,0,1.6746615032337255E15,50.17434361249228,1.67466150323377E15,1.674661503233643E15,Attack
172.18.0.2-172.18.0.7-45632-5000-6,172.18.0.2,45632,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,2020,5,5,178.0,0.0,124.0,0.0,35.6,51.40330728659393,0.0,0.0,0.0,0.0,88118.81188118811,4950.495049504951,224.44444444444446,544.7543279110115,1674.0,4.0,342.0,85.5,40.08740450565489,135.0,46.0,1983.0,495.75,786.9059134780133,1674.0,37.0,0,0,0,0,168,168,2475.2475247524753,2475.2475247524753,0.0,124.0,16.181818181818183,37.450816230939964,1402.5636363636363,1,2,0,3,9,0,0,0,1.0,17.8,35.6,0.0,0,0,0,0,0,0,0,17,0,0,64240,509,3,32,0,0,0,0,1.6746615032348608E15,106.94918628685603,1.674661503234995E15,1.674661503234706E15,Attack
172.18.0.2-172.18.0.7-45634-5000-6,172.18.0.2,45634,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,817,5,5,187.0,0.0,134.0,0.0,37.4,55.79247261055921,0.0,0.0,0.0,0.0,228886.1689106487,12239.902080783353,90.77777777777777,205.55885883231701,634.0,2.0,181.0,45.25,35.169826082405734,90.0,10.0,784.0,196.0,295.7611649061903,634.0,10.0,0,0,0,0,168,168,6119.9510403916765,6119.9510403916765,0.0,134.0,16.999999999999996,40.331129416370175,1626.5999999999997,1,2,0,3,9,0,0,0,1.0,18.7,37.4,0.0,0,0,0,0,0,0,0,18,0,0,64240,508,3,32,0,0,0,0,1.6746615032366912E15,61.63851191255067,1.674661503236745E15,1.674661503236588E15,Attack
172.18.0.2-172.18.0.7-45636-5000-6,172.18.0.2,45636,172.18.0.7,5000,6,25/01/2023 03:45:03 PM,866,5,5,139.0,0.0,86.0,0.0,27.8,35.42880184256871,0.0,0.0,0.0,0.0,160508.0831408776,11547.344110854503,96.22222222222223,195.43782756785967,596.0,1.0,269.0,67.25,75.3054889544359,178.0,11.0,838.0,209.5,271.90991155160197,596.0,10.0,0,0,0,0,168,168,5773.6720554272515,5773.6720554272515,0.0,86.0,12.636363636363638,26.699336048945963,712.8545454545455,1,2,0,3,9,0,0,0,1.0,13.9,27.8,0.0,0,0,0,0,0,0,0,13,0,0,64240,509,3,32,0,0,0,0,1.6746615032378102E15,103.87205707538206,1.674661503237893E15,1.674661503237645E15,Attack
