Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.28.0.6-172.28.0.7-49164-5000-6,172.28.0.6,49164,172.28.0.7,5000,6,25/01/2023 09:01:23 AM,3164216,14,12,3479.0,9865.0,2988.0,0.0,248.50000000000009,792.2140105183312,3694.0,0.0,822.0833333333333,1489.169656268726,4217.158373511796,8.216885320091928,126568.64,334453.1941743219,1069420.0,3.0,3164216.0,243401.23076923078,439218.3554837605,1069420.0,90.0,3163262.0,287569.2727272727,466479.0576671349,1069579.0,36.0,0,0,0,0,456,392,4.42447671081873,3.7924086092731972,0.0,3694.0,494.22222222222206,1159.1145603876107,1343546.564102564,1,2,0,11,25,0,0,0,0.0,513.2307692307693,248.5,822.0833333333334,0,0,0,0,5,12721,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746372847862825E15,971028.7702912766,1.674637287147663E15,1.674637283983717E15,Benign
172.28.0.6-172.28.0.7-49170-5000-6,172.28.0.6,49170,172.28.0.7,5000,6,25/01/2023 09:02:19 AM,3139565,14,12,3479.0,9861.0,2988.0,0.0,248.50000000000009,792.2140105183312,3690.0,0.0,821.75,1488.4686532870558,4248.996278146813,8.281402041365602,125582.59999999999,336219.4135044108,1050093.0,4.0,3139565.0,241505.0,442447.8391388828,1050093.0,39.0,3139338.0,285394.36363636365,470325.3731333815,1050273.0,46.0,0,0,0,0,456,392,4.459216483812248,3.822185557553355,0.0,3690.0,494.07407407407396,1158.6900403846619,1342562.6096866094,1,2,0,11,25,0,0,0,0.0,513.0769230769231,248.5,821.75,0,0,0,0,5,12664,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746373399155142E15,962074.0358032611,1.674637342267365E15,1.674637339128053E15,Benign
172.28.0.6-172.28.0.7-49176-5000-6,172.28.0.6,49176,172.28.0.7,5000,6,25/01/2023 09:02:32 AM,3092917,14,12,3479.0,9865.0,2988.0,0.0,248.50000000000009,792.2140105183312,3694.0,0.0,822.0833333333333,1489.169656268726,4314.373777246528,8.406303822572673,123716.68,330564.67456758994,1049234.0,3.0,3092917.0,237916.6923076923,434871.37072364753,1049238.0,31.0,3092728.0,281157.0909090909,462190.5248484556,1049251.0,37.0,0,0,0,0,456,392,4.526471289077593,3.879832533495079,0.0,3694.0,494.22222222222206,1159.1145603876107,1343546.564102564,1,2,0,11,25,0,0,0,0.0,513.2307692307693,248.5,822.0833333333334,0,0,0,0,5,12779,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746373530575378E15,937905.7991957833,1.674637355386244E15,1.67463735229353E15,Benign
172.28.0.6-172.28.0.7-49182-5000-6,172.28.0.6,49182,172.28.0.7,5000,6,25/01/2023 09:02:45 AM,3091435,14,12,3479.0,9861.0,2988.0,0.0,248.50000000000009,792.2140105183312,3690.0,0.0,821.75,1488.4686532870558,4315.148143176227,8.410333712337474,123657.39999999997,324553.5906298835,1049010.0,3.0,3091435.0,237802.6923076923,425753.0988787955,1049013.0,31.0,3091235.0,281021.36363636365,451901.17760928057,1049025.0,29.0,0,0,0,0,456,392,4.528641229720178,3.8816924826172956,0.0,3690.0,494.07407407407396,1158.6900403846619,1342562.6096866094,1,2,0,11,25,0,0,0,0.0,513.0769230769231,248.5,821.75,0,0,0,0,5,12823,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746373661827612E15,940403.205759119,1.674637368506179E15,1.674637365414955E15,Benign
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,25/01/2023 08:52:29 AM,11041925,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1811278377637957,1.1041925E7,0.0,1.1041925E7,1.1041925E7,1.1041925E7,1.1041925E7,0.0,1.1041925E7,1.1041925E7,0,0,0,0,0,0,0,0,0,0,0,0.1811278377637957,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1041925E7,0.0,1.1041925E7,1.1041925E7,Benign
172.28.0.6-172.28.0.7-49188-5000-6,172.28.0.6,49188,172.28.0.7,5000,6,25/01/2023 09:02:58 AM,3168650,14,12,3479.0,9861.0,2988.0,0.0,248.50000000000009,792.2140105183312,3690.0,0.0,821.75,1488.4686532870558,4209.994792735077,8.20538715225727,126745.99999999999,342906.99450774305,1078406.0,2.0,3168650.0,243742.30769230772,451971.5049978971,1078406.0,35.0,3168486.0,288044.1818181818,480793.9738760914,1078586.0,37.0,0,0,0,0,456,392,4.418285389676992,3.7871017625802788,0.0,3690.0,494.07407407407396,1158.6900403846619,1342562.6096866094,1,2,0,11,25,0,0,0,0.0,513.0769230769231,248.5,821.75,0,0,0,0,5,12818,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746373793352058E15,970695.3847453351,1.674637381707496E15,1.67463737853902E15,Benign
172.28.0.6-172.28.0.7-49198-5000-6,172.28.0.6,49198,172.28.0.7,5000,6,25/01/2023 09:03:11 AM,3091153,14,12,3479.0,9865.0,2988.0,0.0,248.50000000000009,792.2140105183312,3694.0,0.0,822.0833333333333,1489.169656268726,4316.835821455619,8.411100971061607,123646.12000000002,333064.2507242809,1054908.0,2.0,3091153.0,237781.0,438706.883018719,1054910.0,46.0,3090982.0,280998.36363636365,466527.1041372136,1054920.0,29.0,0,0,0,0,456,392,4.529054369033173,3.882046602028434,0.0,3694.0,494.22222222222206,1159.1145603876107,1343546.564102564,1,2,0,11,25,0,0,0,0.0,513.2307692307693,248.5,822.0833333333334,0,0,0,0,5,12894,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746373924961438E15,935826.38910229,1.674637394827475E15,1.674637391736503E15,Benign
172.28.0.6-172.28.0.7-49204-5000-6,172.28.0.6,49204,172.28.0.7,5000,6,25/01/2023 09:03:24 AM,3090384,14,12,3479.0,9861.0,2988.0,0.0,248.50000000000009,792.2140105183312,3690.0,0.0,821.75,1488.4686532870558,4316.6156697679,8.41319395906787,123615.36000000002,327219.18690304516,1049684.0,3.0,3090384.0,237721.84615384613,429837.53244217095,1049688.0,39.0,3090125.0,280920.45454545453,456527.4455040712,1049702.0,28.0,0,0,0,0,456,392,4.530181362575007,3.8830125964928635,0.0,3690.0,494.07407407407396,1158.6900403846619,1342562.6096866094,1,2,0,11,25,0,0,0,0.0,513.0769230769231,248.5,821.75,0,0,0,0,5,12818,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746374056220685E15,938439.6821249047,1.674637407947558E15,1.674637404857442E15,Benign
172.28.0.6-172.28.0.7-49210-5000-6,172.28.0.6,49210,172.28.0.7,5000,6,25/01/2023 09:03:37 AM,3094085,14,12,3479.0,9865.0,2988.0,0.0,248.50000000000009,792.2140105183312,3694.0,0.0,822.0833333333333,1489.169656268726,4312.745124972326,8.403130489304592,123763.40000000002,325322.6491640004,1050906.0,3.0,3094085.0,238006.53846153844,426866.1885863874,1050909.0,45.0,3093892.0,281262.90909090906,453127.93297929765,1050924.0,27.0,0,0,0,0,456,392,4.524762571164011,3.878367918140581,0.0,3694.0,494.22222222222206,1159.1145603876107,1343546.564102564,1,2,0,11,25,0,0,0,0.0,513.2307692307693,248.5,822.0833333333334,0,0,0,0,5,12842,0,133,0,379,64240,501,7,32,0,0,0,0,1.674637418742151E15,940734.4291829879,1.674637421067663E15,1.674637417973789E15,Benign
172.28.0.6-172.28.0.7-49218-5000-6,172.28.0.6,49218,172.28.0.7,5000,6,25/01/2023 09:03:51 AM,3159134,14,12,3479.0,9865.0,2988.0,0.0,248.50000000000009,792.2140105183312,3694.0,0.0,822.0833333333333,1489.169656268726,4223.942384210357,8.23010356635711,126365.35999999999,338252.5204846817,1069723.0,3.0,3159134.0,243010.30769230772,445109.8824847232,1069723.0,62.0,3158980.0,287180.0,473122.067279048,1069866.0,29.0,0,0,0,0,456,392,4.431594228038444,3.798509338318666,0.0,3694.0,494.22222222222206,1159.1145603876107,1343546.564102564,1,2,0,11,25,0,0,0,0.0,513.2307692307693,248.5,822.0833333333334,0,0,0,0,5,12813,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746374319035575E15,968034.9999636967,1.674637434267534E15,1.674637431108539E15,Benign
172.28.0.6-172.28.0.7-49226-5000-6,172.28.0.6,49226,172.28.0.7,5000,6,25/01/2023 09:04:04 AM,3171622,14,12,3479.0,9865.0,2988.0,0.0,248.50000000000009,792.2140105183312,3694.0,0.0,822.0833333333333,1489.169656268726,4207.31095950274,8.197698212460375,126864.88,336404.54986138834,1057779.0,2.0,3171622.0,243970.92307692306,442026.0139564679,1057779.0,79.0,3171134.0,288284.9090909091,469565.6456944981,1057991.0,27.0,0,0,0,0,456,392,4.414145191324817,3.7835530211355577,0.0,3694.0,494.22222222222206,1159.1145603876107,1343546.564102564,1,2,0,11,25,0,0,0,0.0,513.2307692307693,248.5,822.0833333333334,0,0,0,0,5,12540,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746374450994275E15,971257.4882937327,1.674637447467617E15,1.674637444296469E15,Benign
172.28.0.6-172.28.0.7-49236-5000-6,172.28.0.6,49236,172.28.0.7,5000,6,25/01/2023 09:04:17 AM,3170369,14,12,3479.0,9865.0,2988.0,0.0,248.50000000000009,792.2140105183312,3694.0,0.0,822.0833333333333,1489.169656268726,4208.973781916237,8.200938124237274,126814.76,337765.21837306855,1078048.0,2.0,3170369.0,243874.53846153844,444122.57940228155,1078048.0,31.0,3170016.0,288183.27272727276,471913.70455626544,1078172.0,27.0,0,0,0,0,456,392,4.415889759204686,3.785048365032588,0.0,3694.0,494.22222222222206,1159.1145603876107,1343546.564102564,1,2,0,11,25,0,0,0,0.0,513.2307692307693,248.5,822.0833333333334,0,0,0,0,5,12798,0,133,0,379,64240,501,7,32,0,0,0,0,1.674637458299274E15,972822.2002705658,1.674637460667904E15,1.674637457497908E15,Benign
172.28.0.6-172.28.0.7-49244-5000-6,172.28.0.6,49244,172.28.0.7,5000,6,25/01/2023 09:04:30 AM,3092425,14,12,3479.0,9865.0,2988.0,0.0,248.50000000000009,792.2140105183312,3694.0,0.0,822.0833333333333,1489.169656268726,4315.060187393388,8.407641252415177,123696.99999999999,331524.20767243125,1050613.0,3.0,3092425.0,237878.84615384619,436340.3087159238,1050616.0,33.0,3092236.0,281112.36363636365,463862.00011970644,1050632.0,28.0,0,0,0,0,456,392,4.527191443608172,3.880449808807004,0.0,3694.0,494.22222222222206,1159.1145603876107,1343546.564102564,1,2,0,11,25,0,0,0,0.0,513.2307692307693,248.5,822.0833333333334,0,0,0,0,5,12832,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746374714577388E15,937862.0945702598,1.674637473787711E15,1.67463747069549E15,Benign
172.28.0.6-172.28.0.7-49252-5000-6,172.28.0.6,49252,172.28.0.7,5000,6,25/01/2023 09:04:43 AM,3170442,14,12,3479.0,9861.0,2988.0,0.0,248.50000000000009,792.2140105183312,3690.0,0.0,821.75,1488.4686532870558,4207.61521579641,8.200749296154921,126817.68000000002,338975.60827350593,1080732.0,5.0,3170442.0,243880.15384615381,445963.3048618549,1080732.0,48.0,3170259.0,288205.36363636365,474006.5990423072,1080957.0,51.0,0,0,0,0,456,392,4.415788082544958,3.7849612136099635,0.0,3690.0,494.07407407407396,1158.6900403846619,1342562.6096866094,1,2,0,11,25,0,0,0,0.0,513.0769230769231,248.5,821.75,0,0,0,0,5,12779,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746374846190245E15,973694.350463307,1.67463748698769E15,1.674637483817451E15,Benign
172.28.0.6-172.28.0.7-49262-5000-6,172.28.0.6,49262,172.28.0.7,5000,6,25/01/2023 09:04:57 AM,3168922,14,12,3479.0,9865.0,2988.0,0.0,248.50000000000009,792.2140105183312,3694.0,0.0,822.0833333333333,1489.169656268726,4210.895692604615,8.204682854295562,126756.87999999998,337378.7768588544,1079153.0,3.0,3168922.0,243763.23076923075,443566.87750480085,1079153.0,32.0,3168617.0,288056.09090909094,471303.3045794299,1079294.0,33.0,0,0,0,0,456,392,4.417906152312995,3.7867767019825673,0.0,3694.0,494.22222222222206,1159.1145603876107,1343546.564102564,1,2,0,11,25,0,0,0,0.0,513.2307692307693,248.5,822.0833333333334,0,0,0,0,5,12794,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746374978208805E15,973149.3889933833,1.67463750018777E15,1.67463749701917E15,Benign
172.28.0.6-172.28.0.7-49270-5000-6,172.28.0.6,49270,172.28.0.7,5000,6,25/01/2023 09:05:10 AM,3092476,14,12,3479.0,9857.0,2988.0,0.0,248.50000000000009,792.2140105183312,3686.0,0.0,821.4166666666666,1487.768216205574,4312.402101099572,8.407502596624841,123699.03999999998,327746.0995315175,1052307.0,3.0,3092476.0,237882.76923076922,430593.546774518,1052310.0,32.0,3092243.0,281113.0,457363.08701205876,1052330.0,28.0,0,0,0,0,456,392,4.527116782797991,3.8803858138268494,0.0,3686.0,493.9259259259259,1158.2658764100063,1341579.8404558399,1,2,0,11,25,0,0,0,0.0,512.9230769230769,248.5,821.4166666666666,0,0,0,0,5,12856,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746375109806925E15,938893.3289672205,1.674637513308072E15,1.674637510215849E15,Benign
172.28.0.6-172.28.0.7-49278-5000-6,172.28.0.6,49278,172.28.0.7,5000,6,25/01/2023 09:05:23 AM,3089793,14,12,3479.0,9865.0,2988.0,0.0,248.50000000000009,792.2140105183312,3694.0,0.0,822.0833333333333,1489.169656268726,4318.735915318599,8.414803192317414,123591.71999999997,326319.51788361254,1052054.0,2.0,3089793.0,237676.38461538462,428480.2832641074,1052056.0,70.0,3089566.0,280869.63636363635,454990.69141473057,1052069.0,26.0,0,0,0,0,456,392,4.5310478727863,3.8837553195311143,0.0,3694.0,494.22222222222206,1159.1145603876107,1343546.564102564,1,2,0,11,25,0,0,0,0.0,513.2307692307693,248.5,822.0833333333334,0,0,0,0,5,12849,0,133,0,379,64240,501,7,32,0,0,0,0,1.6746375241028842E15,938064.7633537083,1.674637526427844E15,1.67463752333824E15,Benign
